ICAO;City;Airport name;Country;Latitude;Longtitude;Time Difference
ZSLG;Lianyungang;Lianyungang Airport;China;34.571667;118.873611;8
ZSLQ;Huangyan;Huangyan Luqiao Airport;China;28.56220054626465;121.42900085449219;8
ZSLY;Linyi;Shubuling Airport;China;35.04610061645508;118.41200256347656;8
ZSQZ;Quanzhou;Quanzhou Jinjiang International Airport;China;24.7964;118.589996;8
ZSTX;Huangshan;Tunxi International Airport;China;29.733299255371094;118.25599670410156;8
ZSWF;Weifang;Weifang Airport;China;36.646702;119.119003;8
ZSWH;Weihai;Weihai Airport;China;37.18709945678711;122.22899627685547;8
ZSWX;Wuxi;Sunan Shuofang International Airport;China;31.494400024399997;120.429000854;8
ZSWY;Wuyishan;Nanping Wuyishan Airport;China;27.7019;118.000999;8
ZSWZ;Wenzhou;Wenzhou Longwan International Airport;China;27.912201;120.851997;8
ZSYN;Yancheng;Yancheng Airport;China;33.425833;120.203056;8
ZSYW;Yiwu;Yiwu Airport;China;29.3446998596;120.031997681;8
ZSZS;Zhoushan;Zhoushan Airport;China;29.9342002869;122.361999512;8
ZUBD;Bangda;Qamdo Bangda Airport;China;30.553600311279297;97.1082992553711;8
ZUDX;Dazhou;Dachuan Airport;China;31.1302;107.4295;8
ZUGU;Guangyuan;Guangyuan Airport;China;32.3911018371582;105.7020034790039;8
ZULZ;Luzhou;Luzhou Airport;China;28.85219955444336;105.39299774169922;8
ZUMY;Mianyang;Mianyang Airport;China;31.4281005859375;104.74099731445312;8
ZUNC;Nanchong;Nanchong Airport;China;30.79545;106.1626;8
ZUNZ;Nyingchi;Nyingchi Airport;China;29.303300857543945;94.33529663085938;8
ZUWX;Wanxian;Wanxian Airport;China;30.8017;108.433;8
ZWAK;Aksu;Aksu Airport;China;41.262501;80.291702;8
ZWCM;Qiemo;Qiemo Yudu Airport;China;38.233611;85.465556;8
ZWKC;Kuqa;Kuqa Airport;China;41.677856;82.872917;8
ZWKL;Korla;Korla Airport;China;41.69779968261719;86.12889862060547;8
ZWKM;Karamay;Karamay Airport;China;45.46655;84.9527;8
ZWYN;Yining;Yining Airport;China;43.955799;81.330299;8
ZYHE;Heihe;Heihe Airport;China;50.1716209371;127.308883667;8
ZYJM;Jiamusi;Jiamusi Airport;China;46.84339904789999;130.464996338;8
ZYJZ;Jinzhou;Jinzhou Airport;China;41.10139846801758;121.06199645996094;8
ZYQQ;Qiqihar;Qiqihar Sanjiazi Airport;China;47.239601135253906;123.91799926757812;8
ZYYJ;Yanji;Yanji Chaoyangchuan Airport;China;42.8828010559;129.451004028;8
ZSAQ;Anqing;Anqing Tianzhushan Airport;China;30.582199;117.050003;8
ZBSH;Qinhuangdao;Shanhaiguan Airport;China;39.968102;119.731003;8
ZBYC;Yuncheng;Yuncheng Guangong Airport;China;35.116391;111.031388889;8
ZLAN;Lanzhou;Lanzhou City Airport;China;36.033333;103.86667;8
ZLJQ;Jiayuguan;Jiayuguan Airport;China;39.856899;98.3414;8
ZYDD;Dandong;Dandong Airport;China;40.0247;124.286003;8
ZBDS;Dongsheng;Ordos Ejin Horo Airport;China;39.49;109.861388889;8
ZUZH;Panzhihua;Bao'anying Airport;China;26.54;101.79852;8
ZWHM;Hami;Hami Airport;China;42.8414;93.669197;8
ZGWZ;Wuzhou;Wuzhou Changzhoudao Airport;China;23.456699;111.248001;8
ZWTC;Tacheng;Tacheng Airport;China;46.67250061035156;83.3407974243164;8
ZYCY;Chaoyang;Chaoyang Airport;China;41.538101;120.434998;8
ZYMH;Mohe County;Gu-Lian Airport;China;52.912777777799995;122.43;8
ZLJN;Jining;Jining Qufu Airport;China;35.292778;116.346667;8
ZWAT;Altay;Altay Air Base;China;47.7498855591;88.08580780030002;8
ZBMZ;Manzhouli;Manzhouli Xijiao Airport;China;49.566667;117.33;8
ZBUH;Wuhai;Wuhai Airport;China;39.7934;106.7993;8
ZUTR;Tongren;Tongren Fenghuang Airport;China;27.883333;109.308889;8
ZSJA;Jian;Jinggangshan Airport;China;26.856899261499997;114.736999512;8
ZLSN;Xi\'AN;Xi'an Xiguan Airport;China;34.376701;109.120003;8
ZGFS;Foshan;Foshan Shadi Airport;China;23.083299636799996;113.069999695;8
ZGHZ;Huizhou;Huizhou Airport;China;23.0499992371;114.599998474;8
ZSFY;Fuyang;Fuyang Xiguan Airport;China;32.882157;115.734364;8
ZSLD;Longyan;Longyan Guanzhishan Airport;China;25.6746997833;116.747001648;8
ZPBS;Baoshan;Baoshan Yunduan Airport;China;25.053301;99.168297;8
ZUYI;Xingyi;Xingyi Airport;China;25.0863888889;104.959444444;8
ZUNP;Liping;Liping Airport;China;26.32217;109.1499;8
ZGCJ;Zhijiang;Zhijiang Airport;China;27.4411111111;109.7;8
ZPLC;Lincang;Lintsang Airfield;China;23.738100051900002;100.025001526;8
ZUTC;Tengchong;Tengchong Tuofeng Airport;China;24.9380555556;98.48583333330001;8
ZYLS;Yushu;Yushu Batang Airport;China;32.836388888900004;97.0363888889;8
ZSSH;Huai An;Lianshui Airport;China;33.7908333333;119.125;8
ZUAL;Shiquanhe;Ngari Gunsa Airport;China;32.1;80.0530555556;8
ZLZW;Zhongwei;Zhongwei Shapotou Airport;China;37.573125;105.154454;8
ZGBS;Baise;Baise Youjiang Airport;China;23.7206001282;106.959999084;8
ZWKN;Burqin;Kanas Airport;China;48.2223;86.9959;8
ZBHD;Handan;Handan Airport;China;36.5258333333;114.425555556;8
ZYJX;Jixi;Jixi Xingkaihu Airport;China;45.293;131.193;8
ZURK;Shigatse;Shigatse Air Base;China;29.3519;89.311401;8
ZBYZ;Bayannur;Bayannur Tianjitai Airport;China;40.926;107.7428;8
ZUQJ;Qianjiang;Qianjiang Wulingshan Airport;China;29.5133333333;108.831111111;8
ZYBS;Baishan;Changbaishan Airport;China;42.066944;127.602222;8
ZGLG;Yongzhou;Lingling Airport;China;26.338661;111.610043;8
ZSYA;Yangzhou;Yangzhou Taizhou Airport;China;32.5634;119.7198;8
ZLTS;Tianshui;Tianshui Maijishan Airport;China;34.5593986511;105.86000061;8
ZUKD;Kangding;Kangding Airport;China;30.1575;101.734722;8
ZWTP;Turpan;Turpan Jiaohe Airport;China;43.0308;89.0987;8
ZLGY;Guyuan;Guyuan Liupanshan Airport;China;36.0788888889;106.216944444;8
ZYCH;Changhai;Changhai Airport;China;39.2666666667;122.666944444;8
ZYJD;Jiagedaqi District;Jiagedaqi Airport;China;50.371389;124.1175;8
ZUBJ;Bijie;Bijie Feixiong Airport;China;27.267066;105.472097;8
ZSYC;Yichun;Yichun Mingyueshan Airport;China;27.8025;114.3062;8
ZBLL;Lvliang;Lüliang Airport;China;37.683333;111.142778;8
ZUDC;Daocheng;Daocheng Yading Airport;China;29.323056;100.053333;8
ZLXH;Xiahe city;Gannan Xiahe Airport;China;34.8105;102.6447;8
ZWNL;Xinyuan;Xinyuan Nalati Airport;China;43.4318;83.3786;8
ZLZY;Zhangye;Zhangye Ganzhou Airport;China;38.8018989563;100.675003052;8
ZSJH;Chizhou;Jiuhuashan Airport;China;30.7403;117.6856;8
ZYAS;Anshan;Anshan Air Base;China;41.105301;122.853996;8
ZYDQ;Daqing;Saertu Airport;China;46.7463888889;125.140555556;8
ZUZY;Zunyi;Zunyi Xinzhou Airport;China;27.5895;107.0007;8
ZYLD;Yinchun;Lindu Airport;China;47.7520555556;129.019125;8
ZUAS;Anshun;Anshun Huangguoshu Airport;China;26.2605555556;105.873333333;8
ZYTN;Tonghua;Tonghua Sanyuanpu Airport;China;42.2538888889;125.703333333;8
ZSSZ;Suzhou;Suzhou Guangfu Airport;China;31.2631;120.401001;8
ZBER;Erenhot;Erenhot Saiwusu International Airport;China;43.4225;112.096667;8
ZBAD;Beijing;Beijing Daxing International Airport;China;39.509945;116.41092;8
ZGHC;Hechi;Hechi Jinchengjiang Airport;China;24.805;107.6997;8
ZYFY;Fuyuan;Dongji Aiport;China;48.199494;134.366447;8
ZUPS;Liupanshui;Liupanshui Yuezhao Airport;China;26.609417;104.979;8
ZUKJ;Kaili;Kaili Airport;China;26.972;107.988;8
ZHSN;Shennongjia;Shennongjia Hongping Airport;China;31.626;110.34;8
ZBZJ;Zhangjiakou;Zhangjiakou Ningyuan Airport;China;40.7386016846;114.930000305;8
ZBES;Arxan;Arxan Yi'ershi Airport;China;47.3106;119.9117;8
ZGHY;Hengyang;Hengyang Nanyue Airport;China;26.9053;112.627998;8
ZUHY;Ngawa;Hongyuan Airport;China;32.53154;102.35224;8
ZLJC;Jinchuan;Jinchuan Airport;China;38.542222222199996;102.348333333;8
ZWAX;Bole;Alashankou Bole (Bortala) airport;China;44.895;82.3;8
ZWFY;Fuyun;Fuyun Koktokay Airport;China;46.804169;89.512006;8
ZBLF;LINFEN;Linfen Qiaoli Airport;China;36.132629;111.641236;8
ZSRZ;Rizhao;Rizhao Shanzihe Airport;China;35.405033;119.324403;8
ZSSM;Sanming;Shaxian Airport;China;26.4263;117.8336;8
ZHGH;Guanghua;Guangzhou MR Air Base;China;32.389400482177734;111.69499969482422;\N
ZHSY;Shiyan;Shiyan Wudangshan Airport;China;32.591667;110.907778;\N
ZLHX;Mengnai;Huatugou Airport;China;38.201984;90.841495;\N
ZSBB;Bengbu;Bengbu Airport;China;32.8477333333;117.320244444;\N
ZSRG;Rugao;Rugao Air Base;China;32.25788497924805;120.50165557861328;\N
ZSWU;Wuhu;Wuhu Air Base;China;31.3906;118.408997;\N
ZWSS;Shanshan;Shanshan Airport;China;42.91170120239258;90.24749755859375;\N
ZYYK;Yingkou;Yingkou Lanqi Airport;China;40.542524;122.3586;\N
ZYYY;Shenyang;Shenyang Dongta Airport;China;41.784400939941406;123.49600219726562;\N
ZBAL;Alxa Left Banner;Alxa Left Banner Bayanhot Airport;China;38.74831;105.58858;8
ZLDL;Haixi;Delingha Airport;China;37.125286;97.268658;8
ZJQH;Qionghai;Qionghai Bo'ao Airport;China;19.13824;110.454775;8
ZBUC;Wulanchabu;Ulanqab Jining Airport;China;41.129722;113.108056;8
ZGSY;Shaoyang;Shaoyang Wugang Airport;China;26.802;110.642;8
HSRN;Huangshan;Renk Airport;China;11.8324692723;32.810497283900006;8
ZYBA;Baicheng;Baicheng Chang'an Airport;China;45.505278;123.019722;8
ZLLN;Longnan;Longnan Chengzhou Airport;China;33.788;105.797;8
ZSSR;Shangrao;Shangrao Sanqingshan Airport;China;28.3797;117.9643;8
ZYSQ;Songyuan;Songyuan Chaganhu Airport;China;44.938114;124.550178;8
ZYJS;Jiansanjiang;Jiansanjiang Airport;China;47.11;132.660278;8
ZUMT;Zunyi;Zunyi Maotai Airport;China;27.81638;106.33268;8
ZULB;Libo;Libo Airport;China;25.4525;107.961667;8
ZBCD;Chengde;Chengde Puning Airport;China;41.1225;118.073889;8
ZYDU;Wudalianchi;Wudalianchi Dedu Airport;China;48.445;126.133;8
ZBEN;Ejin Banner;Ejin Banner-Taolai Airport;China;42.0155;101.0005;8
ZBAR;Alxa Right Banner;Alxa Right Banner Badanjilin Airport;China;39.225;101.546;8
ZBHZ;Holingol;Holingol Huolinhe Airport;China;45.487222;119.407222;8
ZLGL;Golog;Golog Maqin Airport;China;34.418066;100.301144;8
ZWSC;Yarkant;Yeerqiang Airport;China;38.281055;77.075192;8
ZPCW;Cangyuan;Cangyuan Washan Airport;China;23.273889;99.373611;8
ZPJM;Lancang Lahu;Lancang Jingmai Airport;China;22.415833;99.786389;8
ZPNL;Ninglang;Ninglang Luguhu Airport;China;27.5403;100.7593;8
ZBXZ;Xinzhou;Xinzhou Wutaishan Airport;China;38.597456;112.969173;8
ZBZL;Zhalantun;Chengjisihan Airport;China;47.865833;122.767503;8
ZBBB;Beijing;Beijing Xijiao Airport;China;39.9608;116.257004;\N
ZPYM;Yuanmou;Yuanmou Air Base;China;25.737499237061;101.88200378418;\N
ZGCS;Changsha;Changsha Datuopu Airport/AFB;China;28.0688991547;112.958000183;\N
ZYXC;;Xingcheng Air Base;China;40.580299377399996;120.697998047;\N
YPXM;Christmas Island;Christmas Island Airport;Christmas Island;-10.450599670410156;105.69000244140625;7
YPCC;Cocos Keeling Island;Cocos (Keeling) Islands Airport;Cocos (Keeling) Islands;-12.1883001328;96.8339004517;6.5
SKAR;Armenia;El Eden Airport;Colombia;4.45278;-75.7664;-5
SKAS;Puerto Asis;Tres De Mayo Airport;Colombia;0.505228;-76.5008;-5
SKBC;El Banco;Las Flores Airport;Colombia;9.04554;-73.9749;-5
SKBG;Bucaramanga;Palonegro Airport;Colombia;7.1265;-73.1848;-5
SKBO;Bogota;El Dorado International Airport;Colombia;4.70159;-74.1469;-5
SKBQ;Barranquilla;Ernesto Cortissoz International Airport;Colombia;10.8896;-74.7808;-5
SKBS;Bahia Solano;José Celestino Mutis Airport;Colombia;6.20292;-77.3947;-5
SKBU;Buenaventura;Gerardo Tobar López Airport;Colombia;3.81963;-76.9898;-5
SKCC;Cucuta;Camilo Daza International Airport;Colombia;7.92757;-72.5115;-5
SKCG;Cartagena;Rafael Nuñez International Airport;Colombia;10.4424;-75.513;-5
SKCL;Cali;Alfonso Bonilla Aragon International Airport;Colombia;3.54322;-76.3816;-5
SKCO;Tumaco;La Florida Airport;Colombia;1.81442;-78.7492;-5
SKCZ;Corozal;Las Brujas Airport;Colombia;9.33274;-75.2856;-5
SKEJ;Barrancabermeja;Yariguíes Airport;Colombia;7.02433;-73.8068;-5
SKFL;Florencia;Gustavo Artunduaga Paredes Airport;Colombia;1.58919;-75.5644;-5
SKGI;Girardot;Santiago Vila Airport;Colombia;4.27624;-74.7967;-5
SKGP;Guapi;Juan Casiano Airport;Colombia;2.57013;-77.8986;-5
SKGY;Guaymaral;Guaymaral Airport;Colombia;4.81233;-74.0649;-5
SKIB;Ibague;Perales Airport;Colombia;4.42161;-75.1333;-5
SKIP;Ipiales;San Luis Airport;Colombia;0.861925;-77.6718;-5
SKLC;Carepa;Antonio Roldan Betancourt Airport;Colombia;7.81196;-76.7164;-5
SKLM;La Mina;Jorge Isaac Airport;Colombia;11.2325;-72.4901;-5
SKLT;Leticia;Alfredo Vásquez Cobo International Airport;Colombia;-4.19355;-69.9432;-5
SKMD;Medellin;Enrique Olaya Herrera Airport;Colombia;6.220549;-75.590582;-5
SKMG;Magangue;Baracoa Airport;Colombia;9.28474;-74.8461;-5
SKMR;Monteria;Los Garzones Airport;Colombia;8.82374;-75.8258;-5
SKMU;Mitu;Fabio Alberto Leon Bentley Airport;Colombia;1.25366;-70.2339;-5
SKMZ;Manizales;La Nubia Airport;Colombia;5.0296;-75.4647;-5
SKNV;Neiva;Benito Salas Airport;Colombia;2.95015;-75.294;-5
SKOC;Ocana;Aguas Claras Airport;Colombia;8.31506;-73.3583;-5
SKOT;Otu;Otu Airport;Colombia;7.01037;-74.7155;-5
SKPB;Puerto Bolivar;Puerto Bolívar Airport;Colombia;12.2215;-71.9848;-5
SKPC;Puerto Carreno;German Olano Airport;Colombia;6.18472;-67.4932;-5
SKPE;Pereira;Matecaña International Airport;Colombia;4.81267;-75.7395;-5
SKPI;Pitalito;Pitalito Airport;Colombia;1.85777;-76.0857;-5
SKPP;Popayan;Guillermo León Valencia Airport;Colombia;2.4544;-76.6093;-5
SKPS;Pasto;Antonio Narino Airport;Colombia;1.39625;-77.2915;-5
SKPV;Providencia;El Embrujo Airport;Colombia;13.3569;-81.3583;-5
SKQU;Mariquita;Mariquita Airport;Colombia;5.21256;-74.8836;-5
SKRG;Rio Negro;Jose Maria Córdova International Airport;Colombia;6.16454;-75.4231;-5
SKRH;Rio Hacha;Almirante Padilla Airport;Colombia;11.5262;-72.926;-5
SKSJ;San Jose Del Guaviare;Jorge E. Gonzalez Torres Airport;Colombia;2.57969;-72.6394;-5
SKSM;Santa Marta;Simón Bolívar International Airport;Colombia;11.1196;-74.2306;-5
SKSP;San Andres Island;Gustavo Rojas Pinilla International Airport;Colombia;12.5836;-81.7112;-5
SKSV;San Vincente De Caguan;Eduardo Falla Solano Airport;Colombia;2.15217;-74.7663;-5
SKTM;Tame;Gustavo Vargas Airport;Colombia;6.45108;-71.7603;-5
SKUC;Arauca;Santiago Perez Airport;Colombia;7.06888;-70.7369;-5
SKUI;Quibdo;El Caraño Airport;Colombia;5.69076;-76.6412;-5
SKUL;Tulua;Heriberto Gíl Martínez Airport;Colombia;4.08836;-76.2351;-5
SKVP;Valledupar;Alfonso López Pumarejo Airport;Colombia;10.435;-73.2495;-5
SKVV;Villavicencio;Vanguardia Airport;Colombia;4.16787;-73.6138;-5
SKGO;Cartago;Santa Ana Airport;Colombia;4.75818;-75.9557;-5
SKGZ;Garzón;La Jagua Airport;Colombia;2.1464;-75.6944;-5
SKLG;Puerto Leguízamo;Caucaya Airport;Colombia;-0.182278;-74.7708;-5
SKLP;La Pedrera;La Pedrera Airport;Colombia;-1.32861;-69.5797;-5
SKNQ;Nuquí;Reyes Murillo Airport;Colombia;5.6964;-77.2806;-5
SKPD;Puerto Inírida;Obando Airport;Colombia;3.85353;-67.9062;-5
SKYP;Yopal;El Yopal Airport;Colombia;5.31911;-72.384;-5
SKAC;Araracuara;Araracuara Airport;Colombia;-0.5833;-72.4083;-5
SKAD;Acandi;Alcides Fernández Airport;Colombia;8.51667;-77.3;-5
SKSA;Saravena;Los Colonizadores Airport;Colombia;6.951868;-71.857179;-5
SKVG;Villa Garzon;Villa Garzón Airport;Colombia;0.978767;-76.6056;-5
SKEB;El Bagre;El Bagre Airport;Colombia;7.59647;-74.8089;-5
SKCU;Caucasia;Juan H White Airport;Colombia;7.96847;-75.1985;-5
SKCD;Condoto;Mandinga Airport;Colombia;5.08333;-76.7;-5
SKTL;Tolu;Golfo de Morrosquillo Airport;Colombia;9.50945;-75.5854;-5
SKCA;Capurgana;Capurganá Airport;Colombia;8.63333;-77.35;-5
SKAP;Apiay;Gomez Nino Apiay Air Base;Colombia;4.07607;-73.5627;\N
SKCV;Coveñas;Coveñas Airport;Colombia;9.40092;-75.6913;\N
SKPQ;La Dorada;German Olano Air Base;Colombia;5.48361;-74.6574;\N
SKPZ;Paz De Ariporo;Paz De Ariporo Airport;Colombia;5.87615;-71.8866;\N
SKTJ;Tunja;Tunja Airport;Colombia;5.54138;-73.3445;\N
SKTQ;Tres Esquinas;Tres Esquinas Air Base;Colombia;0.7459;-75.234;\N
SKUA;Marandúa;Marandúa Air Base;Colombia;5.52448;-68.6856;\N
SKAG;Aguachica;Hacaritama Airport;Colombia;8.247;-73.5814;-5
FMCH;Moroni;Prince Said Ibrahim International Airport;Comoros;-11.5337;43.2719;3
FMCI;Moheli;Mohéli Bandar Es Eslam Airport;Comoros;-12.298100471496582;43.76639938354492;3
FMCV;Anjouan;Ouani Airport;Comoros;-12.131699562072754;44.430301666259766;3
FMCN;Moroni;Iconi Airport;Comoros;-11.710800170899999;43.2439002991;3
FCBB;Brazzaville;Maya-Maya Airport;Congo (Brazzaville);-4.251699924468994;15.253000259399414;1
FCPP;Pointe-noire;Pointe Noire Airport;Congo (Brazzaville);-4.816030025482178;11.88659954071045;1
FCPL;Loubomo;Ngot Nzoungou Airport;Congo (Brazzaville);-4.20635;12.6599;1
FCOD;Oyo;Oyo Ollombo Airport;Congo (Brazzaville);-1.226666;15.91;1
FCOI;Impfondo;Impfondo Airport;Congo (Brazzaville);1.6169999837875366;18.066999435424805;1
FCOO;Owando;Owando Airport;Congo (Kinshasa);-0.5313500165939331;15.95009994506836;1
FCOU;Ouesso;Ouesso Airport;Congo (Kinshasa);1.6159900426899998;16.0379009247;1
FZAA;Kinshasa;Ndjili International Airport;Congo (Kinshasa);-4.38575;15.4446;1
FZAB;Kinshasa;Ndolo Airport;Congo (Kinshasa);-4.32666015625;15.327500343323;1
FZAG;Muanda;Muanda Airport;Congo (Kinshasa);-5.9308600425720215;12.351799964904785;1
FZAI;Kitona Base;Kitona Base Airport;Congo (Kinshasa);-5.918059825897217;12.447699546813965;1
FZBO;Bandoundu;Bandundu Airport;Congo (Kinshasa);-3.3113200664520264;17.38170051574707;1
FZCA;Kikwit;Kikwit Airport;Congo (Kinshasa);-5.035769939422607;18.785600662231445;1
FZEA;Mbandaka;Mbandaka Airport;Congo (Kinshasa);0.0226000007242;18.2887001038;1
FZFD;Gbadolite;Gbadolite Airport;Congo (Kinshasa);4.253210067749023;20.975299835205078;1
FZFK;Gemena;Gemena Airport;Congo (Kinshasa);3.2353699207299997;19.771299362199997;1
FZFP;Kotakoli;Kotakoli Airport;Congo (Kinshasa);4.157639980316162;21.65089988708496;1
FZGA;Lisala;Lisala Airport;Congo (Kinshasa);2.17066;21.496901;1
FZIC;Kisangani;Bangoka International Airport;Congo (Kinshasa);0.481638997793;25.3379993439;2
FZJH;Isiro;Matari Airport;Congo (Kinshasa);2.8276100158691406;27.588300704956055;2
FZKA;Bunia;Bunia Airport;Congo (Kinshasa);1.5657199621200562;30.220800399780273;2
FZKJ;Buta Zega;Buta Zega Airport;Congo (Kinshasa);2.818350076675415;24.793699264526367;2
FZMA;Bukavu/kavumu;Bukavu Kavumu Airport;Congo (Kinshasa);-2.3089799880981445;28.808799743652344;2
FZNA;Goma;Goma International Airport;Congo (Kinshasa);-1.6708099842071533;29.238500595092773;2
FZOA;Kindu;Kindu Airport;Congo (Kinshasa);-2.91917991638;25.915399551399997;2
FZQA;Lubumashi;Lubumbashi International Airport;Congo (Kinshasa);-11.5913000107;27.5308990479;2
FZQM;Kolwezi;Kolwezi Airport;Congo (Kinshasa);-10.765899658203125;25.505699157714844;2
FZRF;Kalemie;Kalemie Airport;Congo (Kinshasa);-5.8755598068237305;29.25;2
FZSA;Kamina Base;Kamina Base Airport;Congo (Kinshasa);-8.642020225524902;25.252899169921875;2
FZUA;Kananga;Kananga Airport;Congo (Kinshasa);-5.90005016327;22.4692001343;2
FZWA;Mbuji-mayi;Mbuji Mayi Airport;Congo (Kinshasa);-6.121240139010001;23.569000244099996;2
FZAJ;Boma;Boma Airport;Congo (Kinshasa);-5.854000091552734;13.064000129699707;1
FZAM;Matadi;Tshimpi Airport;Congo (Kinshasa);-5.799610137939453;13.440400123596191;1
FZBA;Inongo;Inongo Airport;Congo (Kinshasa);-1.947219967842102;18.28580093383789;1
FZBI;Nioki;Nioki Airport;Congo (Kinshasa);-2.7174999713897705;17.68470001220703;1
FZBT;Kiri;Basango Mboliasa Airport;Congo (Kinshasa);-1.434999942779541;19.02400016784668;1
FZEN;Basankusu;Basankusu Airport;Congo (Kinshasa);1.2247200012207031;19.78890037536621;1
FZUK;Tshikapa;Tshikapa Airport;Congo (Kinshasa);-6.43833;20.794701;2
FZVA;Lodja;Lodja Airport;Congo (Kinshasa);-3.4170000553131104;23.450000762939453;2
FZVS;Ilebo;Ilebo Airport;Congo (Kinshasa);-4.329919;20.590124;2
FZOK;Kasongo;Kasongo Airport;Congo (Kinshasa);-4.5329999923706055;26.617000579833984;2
FZWE;Mwene-Ditu;Mwene-Ditu Airport;Congo (Kinshasa);-6.982999801635742;23.08300018310547;1
FZWT;Kabinda;Tunta Airport;Congo (Kinshasa);-6.132999897;24.4829998016;1
FZGV;Ikela;Ikela Airport;Congo (Kinshasa);-1.048109;23.372501;1
FZFU;Bumba;Bumbar Airport;Congo (Kinshasa);2.18278;22.481701;1
FZNP;Beni;Beni Airport;Congo (Kinshasa);0.575;29.4739;1
FZGN;Boende;Boende Airport;Congo (Kinshasa);-0.21699999272823334;20.850000381469727;1
FZRQ;Kongolo;Kongolo Airport;Congo (Kinshasa);-5.39444;26.99;1
FZCF;Kahemba;Kahemba Airport;Congo (Kinshasa);-7.333000183105469;19.017000198364258;1
NCAI;Aitutaki;Aitutaki Airport;Cook Islands;-18.830900192260742;-159.76400756835938;-10
NCRG;Avarua;Rarotonga International Airport;Cook Islands;-21.2026996613;-159.805999756;-10
NCAT;Atiu Island;Enua Airport;Cook Islands;-19.96780014038086;-158.11900329589844;-10
NCMG;Mangaia Island;Mangaia Island Airport;Cook Islands;-21.895986557006836;-157.9066619873047;-10
NCMH;Manihiki Island;Manihiki Island Airport;Cook Islands;-10.376700401306152;-161.0019989013672;-10
NCMK;Mauke Island;Mauke Airport;Cook Islands;-20.13610076904297;-157.34500122070312;-10
NCMR;Mitiaro Island;Mitiaro Island Airport;Cook Islands;-19.842500686645508;-157.7030029296875;-10
NCPY;Penrhyn Island;Tongareva Airport;Cook Islands;-9.01436996459961;-158.03240966796875;-10
MRBA;Buenos Aires;Buenos Aires Airport;Costa Rica;9.163949;-83.330171;-6
MRCC;Coto 47;Coto 47 Airport;Costa Rica;8.60155963897705;-82.96859741210938;-6
MRCH;Chacarita;Chacarita Airport;Costa Rica;9.98141002655;-84.7726974487;-6
MREC;El Carmen;El Carmen de Siquirres Airport;Costa Rica;10.20199966430664;-83.47219848632812;-6
MRFI;Finca 10;Finca 10 / Nuevo Palmar Sur Airport;Costa Rica;8.916350364685059;-83.5073013305664;-6
MRGF;Golfito;Golfito Airport;Costa Rica;8.654009819030762;-83.18219757080078;-6
MRGP;Guapiles;Guapiles Airport;Costa Rica;10.2172002792;-83.79699707030001;-6
MRLB;Liberia;Daniel Oduber Quiros International Airport;Costa Rica;10.5933;-85.544403;-6
MRLC;Los Chiles;Los Chiles Airport;Costa Rica;11.035300254821777;-84.70610046386719;-6
MRLM;Limon;Limon International Airport;Costa Rica;9.95796012878418;-83.02200317382812;-6
MRNS;Nosara Beach;Nosara Airport;Costa Rica;9.976490020750001;-85.65299987790002;-6
MROC;San Jose;Juan Santamaria International Airport;Costa Rica;9.993860244750977;-84.20880126953125;-6
MRPD;Pandora;Pandora Airport;Costa Rica;9.732170104980469;-82.98320007324219;-6
MRPM;Palmar Sur;Palmar Sur Airport;Costa Rica;8.951029777526855;-83.46859741210938;-6
MRQP;Quepos;Quepos Managua Airport;Costa Rica;9.443160057067871;-84.12979888916016;-6
MRSG;Santa Clara;Santa Clara De Guapiles Airport;Costa Rica;10.288299560546875;-83.7135009765625;-6
MRSV;San Vito De Jaba;San Vito De Java Airport;Costa Rica;8.826109886169434;-82.95890045166016;-6
MRAO;Roxana;Aerotortuguero Airport;Costa Rica;10.42;-83.6095;-6
MRBC;Pococi;Barra del Colorado Airport;Costa Rica;10.768699645996094;-83.58560180664062;-6
MRCV;Nicoya;Cabo Velas Airport;Costa Rica;10.355699539185;-85.852897644043;-6
MRIA;Nandayure;Islita Airport;Costa Rica;9.856109619140625;-85.37079620361328;-6
MRPJ;Puerto Jimenez;Puerto Jimenez Airport;Costa Rica;8.533329963684082;-83.30000305175781;-6
MRPV;San Jose;Tobias Bolanos International Airport;Costa Rica;9.957050323486328;-84.13980102539062;-6
MRSR;Playa Samara;(Duplicate) Playa Samara Airport;Costa Rica;9.87;-85.48;-6
MRAN;La Fortuna/San Carlos;Arenal Airport;Costa Rica;10.478;-84.634499;-6
MRTR;Nicoya;Tambor Airport;Costa Rica;9.73852;-85.013802;-6
MRDK;Puntarenas;Drake Bay Airport;Costa Rica;8.71889019012;-83.6417007446;-6
MRCR;Carrillo;Playa Samara/Carrillo Airport;Costa Rica;9.8705101013184;-85.481399536133;-6
MRCA;Guapiles;Codela Airport;Costa Rica;10.4139995575;-85.0916976929;-6
MRUP;Upala;Upala Airport;Costa Rica;10.8922;-85.016197;\N
MRSI;San Isidro;San Isidro del General Airport;Costa Rica;9.352620124816895;-83.71309661865234;-6
DIAP;Abidjan;Port Bouet Airport;Cote d'Ivoire;5.261390209197998;-3.9262900352478027;0
DIBK;Bouake;Bouaké Airport;Cote d'Ivoire;7.738800048828125;-5.073669910430908;0
DIDL;Daloa;Daloa Airport;Cote d'Ivoire;6.792809963226318;-6.473189830780029;0
DIKO;Korhogo;Korhogo Airport;Cote d'Ivoire;9.38718032837;-5.55666017532;0
DIMN;Man;Man Airport;Cote d'Ivoire;7.272069931030273;-7.58735990524292;0
